run,run_id,job_index,agent_id,cell,model,effort,trial,item,model_verified,model_id,duration_s,input_tokens,output_tokens,cache_read_tokens,cache_create_tokens,tool_uses,started,ended,result_json,prompt_chars,mapping
finder-main,wf_c319bcab-229,80,ab1013d5498115f81,sonnet:medium,sonnet,medium,1,s1_swallowed_error,True,claude-sonnet-5,15.3,4,1001,100452,1547,2,2026-07-14T19:08:45.214Z,2026-07-14T19:09:00.472Z,"{""file"": ""crates/aether-capabilities/src/audio/runtime/handlers.rs"", ""lens"": ""Correctness"", ""findings"": [{""symbol"": ""AudioCapabilityState::handle_schedule (line 137)"", ""line"": 137, ""category"": ""SWALLOWED ERROR"", ""severity"": ""high"", ""confidence"": ""high"", ""recommendation"": ""fix"", ""current_form"": ""let _ = sender.push(ev);\\nScheduleResult::Ok { accepted }"", ""suggested_form"": ""if sender.push(ev).is_err() { return ScheduleResult::Err { error: \""audio event queue full — schedule dropped\"".to_owned() }; }\\nScheduleResult::Ok { accepted }"", ""rationale"": ""Before this diff, a full realtime event queue caused handle_schedule to return ScheduleResult::Err so the caller knows the batch was dropped. The diff discards the push Result with `let _ =` and unconditionally returns ScheduleResult::Ok { accepted }, so a caller that fills the queue (e.g. rapid back-to-back schedule calls exceeding the ring-buffer capacity) is told its N events were accepted when none were actually queued for the mixer. This is a real behavior regression (not a rename): the reply now misrepresents success on the exact failure path the prior code explicitly handled, and the caller has no way to detect or retry the dropped batch.""}], ""lintCandidates"": []}",7508,order-inferred(effort)
finder-main,wf_c319bcab-229,81,af0f7491f5a9dd8d9,sonnet:medium,sonnet,medium,1,s2_unwrap,True,claude-sonnet-5,13.3,4,989,98566,1893,2,2026-07-14T19:08:45.931Z,2026-07-14T19:08:59.281Z,"{""file"": ""crates/aether-codec/src/frame.rs"", ""lens"": ""Correctness"", ""findings"": [{""symbol"": ""read_frame — prefix read at line 168"", ""line"": 168, ""category"": ""SWALLOWED ERROR"", ""severity"": ""high"", ""confidence"": ""high"", ""recommendation"": ""fix"", ""current_form"": ""r.read_exact(&mut prefix_buf).unwrap();"", ""suggested_form"": ""r.read_exact(&mut prefix_buf)?;"", ""rationale"": ""read_exact is documented to return Err on EOF (e.g. peer closes the connection cleanly before sending a frame, or after a partial write) or on any underlying I/O error (broken pipe, interrupted stream). The function's own signature and doc comment promise Result<T, FrameError> for exactly this kind of fallible read — the body read three lines later correctly uses `?` for the identical operation. Replacing `?` with `.unwrap()` here turns a routine, expected condition (clean EOF between frames, which any stream-oriented caller of read_frame will hit at connection close) into a panic that unwinds the caller instead of a recoverable FrameError, contradicting the function's own contract and its documented blocking-read behavior.""}], ""lintCandidates"": []}",5239,order-inferred(effort)
finder-main,wf_c319bcab-229,82,a744cdc29468a6d9b,sonnet:medium,sonnet,medium,1,s3_off_by_one,True,claude-sonnet-5,20.6,4,1729,98634,6989,2,2026-07-14T19:08:46.177Z,2026-07-14T19:09:06.750Z,"{""file"": ""crates/aether-capabilities/src/text/runtime/atlas.rs"", ""lens"": ""Correctness"", ""findings"": [{""symbol"": ""Atlas::pack"", ""line"": 210, ""category"": ""invariant-violation"", ""severity"": ""medium"", ""confidence"": ""high"", ""recommendation"": ""fix"", ""current_form"": ""self.shelf_height = self.shelf_height.max(height);"", ""suggested_form"": ""self.shelf_height = self.shelf_height.max(padded_height);"", ""rationale"": ""shelf_height is the vertical stride added to shelf_y when a new shelf is opened (self.shelf_y = self.shelf_y.checked_add(self.shelf_height)?), so it must reserve the same GLYPH_PADDING gutter the doc comment on pack() promises (\""Reserve a width × height rect (plus padding)\"") and that the module doc explicitly motivates (line 26-28: \""one transparent-pixel gutter between packed glyphs so bilinear sampling at a quad edge never bleeds a neighbor's coverage in\""). Using the unpadded height means a glyph placed on one shelf and a glyph placed directly below it on the next shelf are vertically adjacent with zero gutter — e.g. a 5px-tall glyph on shelf 0 followed by any glyph on shelf 1 now starts at y=5 instead of y=6, so their atlas rows touch and bilinear sampling at the shared edge can bleed one glyph's coverage into the other. The horizontal case (self.shelf_x += padded_width) still reserves the gutter, so this drops the invariant only on the vertical axis — an asymmetry the surrounding code gives no indication is intentional.""}], ""lintCandidates"": []}",5423,order-inferred(effort)
finder-main,wf_c319bcab-229,83,a92ef41a7f800168a,sonnet:medium,sonnet,medium,1,s4_silent_noop,True,claude-sonnet-5,12.9,2,396,59781,0,2,2026-07-14T19:08:51.331Z,2026-07-14T19:09:04.275Z,"{""file"": ""crates/aether-capabilities/src/trace/walk.rs"", ""lens"": ""Correctness"", ""findings"": [], ""lintCandidates"": []}",5589,order-inferred(effort)
finder-main,wf_c319bcab-229,84,a6adde6ee81425565,sonnet:medium,sonnet,medium,1,s5_bounds_order,True,claude-sonnet-5,39.5,4,3393,98486,3855,2,2026-07-14T19:08:51.575Z,2026-07-14T19:09:31.090Z,"{""file"": ""crates/aether-codec/src/decode.rs"", ""lens"": ""Correctness"", ""findings"": [{""symbol"": ""decode_wire_value / SchemaType::Vec branch — Vec::with_capacity(len.min(cur.bytes.len()))"", ""line"": 334, ""category"": ""missing-bounds-cap"", ""severity"": ""medium"", ""confidence"": ""high"", ""recommendation"": ""fix"", ""current_form"": ""let mut arr = Vec::with_capacity(len.min(cur.bytes.len()));"", ""suggested_form"": ""let mut arr = Vec::with_capacity(len.min(cur.remaining()));"", ""rationale"": ""The adjacent comment (\""Clamp the pre-allocation against the bytes that remain … a `len` past `remaining` can't be valid non-degenerate input\"") documents the intended bound as the cursor's *remaining* unconsumed bytes, but the code now clamps against `cur.bytes.len()` — the fixed total buffer size, unaffected by how far `pos` has advanced. For a cursor positioned deep in the wire buffer (large `pos`, small `remaining`), an attacker-controlled `len` on a Vec-of-zero-byte-element schema (e.g. unit structs) now pre-allocates up to the full buffer length instead of the few bytes actually left. Nested/sibling arrays deep in a large buffer can each trigger a `bytes.len()`-sized allocation, so total reserved capacity scales with (number of such array headers) × (full buffer size) rather than being bounded by the true remaining input at each site — exactly the unbounded-growth-on-user-derived-length shape the surrounding comment was written to prevent, and the comment/code are now out of sync with each other.""}], ""lintCandidates"": []}",5093,order-inferred(effort)
finder-main,wf_c319bcab-229,85,a7e510b6921c70baa,sonnet:medium,sonnet,medium,1,s6_leak,True,claude-sonnet-5,29.2,2,1990,49628,4159,2,2026-07-14T19:08:52.040Z,2026-07-14T19:09:21.205Z,"{""file"": ""crates/aether-capabilities/src/render/runtime/texture.rs"", ""lens"": ""Correctness"", ""findings"": [{""symbol"": ""StagedTexture::apply_subrect"", ""line"": 41, ""category"": ""invariant-violation"", ""severity"": ""medium"", ""confidence"": ""high"", ""recommendation"": ""fix"", ""current_form"": ""self.dirty = true; is set immediately after the expected_pixel_bytes size check, before the bounds check and the pixels.len() != rect_bytes check — both of which can still return false, leaving dirty already flipped to true."", ""suggested_form"": ""Move `self.dirty = true;` back to after the bounds/length checks (immediately before the copy loop, or after it as in the pre-diff version), so it is only set on the success path."", ""rationale"": ""The function's own doc comment (lines 31-36) states it 'Returns `false` without touching the staged pixels if the rect is out of bounds ... or `pixels` isn't exactly ... bytes'. With the reordering, a rejected call — e.g. apply_subrect(x=1, y=0, width=2, height=1, pixels of correct length) on a 2x2 texture, which fails the bounds check (x+width=3 > self.width=2) — now still sets `self.dirty = true` before returning false. This contradicts the documented no-op-on-rejection contract: `ensure_realized` will see `dirty` set and perform a spurious full GPU re-upload of unchanged pixels on the next record, even though the caller was told (and expects, since it 'logs and drops') that nothing happened. The existing tests (staged_texture_apply_subrect_bounds/uses_r8_stride) don't check `dirty` after a rejected call, so this state drift is unguarded.""}], ""lintCandidates"": []}",6197,order-inferred(effort)
finder-main,wf_c319bcab-229,86,a04f1d4daf39006f1,sonnet:medium,sonnet,medium,1,s7_ewma,True,claude-sonnet-5,43.9,4,4216,99382,4614,2,2026-07-14T19:08:56.567Z,2026-07-14T19:09:40.452Z,"{""file"": ""crates/aether-capabilities/src/lifecycle/runtime/settlement.rs"", ""lens"": ""Correctness"", ""findings"": [{""symbol"": ""LifecycleCapabilityState::record_settlement_latency (decreasing-sample EWMA branch)"", ""line"": 101, ""category"": ""invariant-violation"", ""severity"": ""high"", ""confidence"": ""high"", ""recommendation"": ""fix"", ""current_form"": ""sample_nanos + (prev_nanos - sample_nanos) * alpha / 1000"", ""suggested_form"": ""prev_nanos - (prev_nanos - sample_nanos) * alpha / 1000"", ""rationale"": ""The function's own doc comment states the contract explicitly: \""next = prev ± α·|sample − prev|\"" — i.e. next should move from prev toward sample by fraction alpha/1000, consistent with the increasing branch (prev_nanos + (sample_nanos - prev_nanos) * alpha / 1000). Algebraically that increasing-branch form is prev*(1-α)+sample*α. The decreasing branch was refactored from the equivalent prev - (prev-sample)*alpha/1000 (= prev*(1-α)+sample*α, matching the contract) to sample + (prev-sample)*alpha/1000 (= sample*(1-α)+prev*α) — the weights on `prev` and `sample` are swapped, not merely renamed. Concretely with the default SETTLE_EWMA_ALPHA_PERMILLE=200 (α=0.2), prev_nanos=1000, sample_nanos=0: the contract's formula gives next=800 (80% weight held on the old EWMA, a gentle downward step), but the new code computes next=200 (80% weight jumps to the new sample) — a much faster decay on a falling latency than on a rising one, and at the boundary α=1000 (100%) the two branches invert entirely (decreasing case returns prev_nanos instead of sample_nanos). This value is logged as `ewma_millis` in the slow-settlement warn used to diagnose a degrading trace/settlement pipeline (issue #1052), so the asymmetric/incorrect smoothing can mislead an on-call engineer reading the EWMA trend during an incident.""}], ""lintCandidates"": []}",6227,order-inferred(effort)
finder-main,wf_c319bcab-229,87,a4dd87f6b7658a16c,sonnet:medium,sonnet,medium,1,s8_pan_law,True,claude-sonnet-5,25.1,0,0,0,0,1,2026-07-14T19:08:59.856Z,2026-07-14T19:09:24.923Z,"{""file"": ""crates/aether-capabilities/src/audio/runtime/voice.rs"", ""lens"": ""Correctness"", ""findings"": [], ""lintCandidates"": [{""symbol"": ""pan_law (line ~591)"", ""note"": ""Divisor changed from 127.0 to 128.0: -128/128 lands exactly at -1.0 and 127/128 lands at 0.9921875, so .clamp(-1.0, 1.0) is now dead code (no input can exceed the range) and pan=127 ('hard right') no longer reaches the same magnitude as pan=-128 ('hard left') reaches on the negative side — a symmetry/economy nit, not a named correctness bug-shape, but worth a second pillar's look (spec fidelity) since the doc comment still reads 'hard right' as the extreme.""}]}",6397,order-inferred(effort)
finder-main,wf_c319bcab-229,88,aec6cfd3def0811bf,sonnet:medium,sonnet,medium,1,r1_config_cap,True,claude-sonnet-5,53.5,10,2744,265494,7723,6,2026-07-14T19:09:00.616Z,2026-07-14T19:09:54.097Z,"{""file"": ""crates/aether-mcp/src/tools/components.rs"", ""lens"": ""Correctness"", ""findings"": [{""symbol"": ""component_config_bytes — config_path branch"", ""line"": 86, ""category"": ""missing-bounds-cap"", ""severity"": ""low"", ""confidence"": ""medium"", ""recommendation"": ""fix"", ""current_form"": ""let bytes = fs::read(path).await.map_err(...)?; serde_json::from_slice(&bytes).map_err(...)?"", ""suggested_form"": ""check the file's size against max_frame_size() (or a dedicated config-file cap) before/while reading — e.g. stat the file and reject over-cap, or read with a bounded reader — the same way resolve_bytes_embed's `$file` path already guards a Bytes leaf's file read against max_frame_size()"", ""rationale"": ""config_path is an absolute host path taken directly from tool args (agent- or user-derived), and fs::read(path) loads the whole file into memory with no size check before JSON-parsing it. Every other host-file read this crate performs for MCP tool input (the `$file` blob embed in resolve_bytes_embed) is explicitly capped at max_frame_size with a same-file precedent and CLAUDE.md callout (\""errors above AETHER_MAX_FRAME_SIZE — stage a large binary as a hub-read path instead\""); this new read has no matching cap, so a config_path pointing at an arbitrarily large file (e.g. gigabytes) is read in full into process memory with no bound, unlike the established pattern it sits beside in the same crate.""}], ""lintCandidates"": []}",5532,order-inferred(effort)
finder-main,wf_c319bcab-229,89,aa4049ade18aa9768,sonnet:medium,sonnet,medium,1,r2_fuel_order,True,claude-sonnet-5,76.5,8,3562,217902,10728,5,2026-07-14T19:09:01.872Z,2026-07-14T19:10:18.373Z,"{""file"": ""crates/aether-behavior/src/host/slot.rs"", ""lens"": ""Correctness"", ""findings"": [{""symbol"": ""ScriptSlot::offer_state"", ""line"": 197, ""category"": ""SWALLOWED ERROR"", ""severity"": ""high"", ""confidence"": ""high"", ""recommendation"": ""fix"", ""current_form"": ""let Some(load) = self.state_load_fn else { return }; let Some((ptr, len)) = self.write_guest(blob) else { return }; let _ = self.store.set_fuel(self.fuel_per_call); let _ = load.call(&mut self.store, (ptr, len));"", ""suggested_form"": ""let Some(load) = self.state_load_fn else { return }; let _ = self.store.set_fuel(self.fuel_per_call); let Some((ptr, len)) = self.write_guest(blob) else { return }; let _ = load.call(&mut self.store, (ptr, len));"", ""rationale"": ""wasmi::Fuel starts a fresh Store at remaining = 0 (wasmi_core Fuel::new), and consume_fuel is enabled workspace-wide via build_engine's Config. write_guest calls self.alloc_fn.call(...), a metered guest export call, before set_fuel runs — so on the very first use of a freshly instantiated Store (exactly the call site at instantiate(), line 132, which invokes offer_state(prior) immediately after construction with no prior set_fuel call anywhere in the path), alloc_fn traps on OutOfFuel before consuming any real work, write_guest's `.ok()?` on the failed call collapses it to None, and offer_state silently returns without ever calling state_load. This mirrors filter_inner's own order (set_fuel then write_guest, lines 233-234), so swapping the two calls back into that order is a direct, already-precedented fix: it lets alloc_fn run under budget like every other guest call and restores the documented fail-open contract (only a missing export, a genuinely malformed blob, or a real trap should no-op — not an always-zero fuel budget on first use).""}], ""lintCandidates"": []}",4020,order-inferred(effort)
